epoch,loss(MSE),lr,time,tr_E(MAE),tr_F(MAE),val_E(MAE),val_F(MAE),irc_E(MAE),irc_F(MAE),test_E(MAE),test_F(MAE)
1.00000,164.23002,0.00010,13576.85869,2.69096,1.99692,2.47096,2.21188,0.00000,0.00000,0.00000,0.00000
2.00000,83.27080,0.00010,13482.65017,1.80514,1.51814,2.29502,1.99865,0.00000,0.00000,0.00000,0.00000
3.00000,67.02533,0.00010,13610.24486,1.61302,1.37465,2.32174,1.91921,0.00000,0.00000,0.00000,0.00000
4.00000,58.74752,0.00010,13540.33182,1.53252,1.29286,1.94069,1.86876,0.00000,0.00000,0.00000,0.00000
5.00000,53.68852,0.00010,13634.61823,1.48508,1.23759,2.37746,1.80407,0.00000,0.00000,0.00000,0.00000
6.00000,50.08528,0.00010,13529.56645,1.46653,1.19743,1.80868,1.79936,0.00000,0.00000,0.00000,0.00000
7.00000,47.39217,0.00010,13656.15210,1.42589,1.16638,1.87849,1.73151,0.00000,0.00000,0.00000,0.00000
8.00000,45.38928,0.00010,13575.29142,1.41856,1.14061,1.78334,1.74239,0.00000,0.00000,0.00000,0.00000
9.00000,43.64044,0.00010,13788.12802,1.39284,1.11845,1.75525,1.69664,0.00000,0.00000,0.00000,0.00000
10.00000,42.39572,0.00010,14651.96009,1.39863,1.10068,1.69611,1.65929,0.00000,0.00000,1.71798,1.58463
11.00000,41.20354,0.00010,13611.95161,1.38971,1.08538,1.88737,1.61207,0.00000,0.00000,0.00000,0.00000
12.00000,40.21434,0.00010,13536.79206,1.38488,1.07260,3.59091,1.59625,0.00000,0.00000,0.00000,0.00000
13.00000,39.28941,0.00010,13615.13574,1.35210,1.06025,1.66143,1.61683,0.00000,0.00000,0.00000,0.00000
14.00000,38.57410,0.00010,13537.87699,1.36294,1.04866,1.73663,1.63788,0.00000,0.00000,0.00000,0.00000
15.00000,37.83004,0.00010,13623.82122,1.34709,1.03873,2.28661,1.59557,0.00000,0.00000,0.00000,0.00000
16.00000,37.25406,0.00010,13600.44984,1.34485,1.03083,1.90670,1.61638,0.00000,0.00000,0.00000,0.00000
17.00000,36.69123,0.00010,13626.73731,1.33423,1.02272,2.04083,1.60882,0.00000,0.00000,0.00000,0.00000
18.00000,36.22150,0.00010,13612.95215,1.32309,1.01486,1.85395,1.59214,0.00000,0.00000,0.00000,0.00000
19.00000,35.84040,0.00010,13541.70203,1.33931,1.00793,1.79567,1.54063,0.00000,0.00000,0.00000,0.00000
20.00000,35.33483,0.00010,13526.49251,1.30536,1.00297,1.58226,1.55826,0.00000,0.00000,0.00000,0.00000
21.00000,34.95557,0.00010,13625.27627,1.32253,0.99608,1.73009,1.55995,0.00000,0.00000,0.00000,0.00000
22.00000,34.54017,0.00010,13611.72601,1.30276,0.99120,1.64087,1.57363,0.00000,0.00000,0.00000,0.00000
23.00000,34.21775,0.00010,14725.07321,1.29558,0.98561,1.71773,1.53930,0.00000,0.00000,1.56192,1.47849
24.00000,33.81708,0.00010,13543.77573,1.28808,0.97997,1.49851,1.52190,0.00000,0.00000,0.00000,0.00000
25.00000,33.56583,0.00010,13546.22848,1.29573,0.97577,1.73189,1.52620,0.00000,0.00000,0.00000,0.00000
26.00000,33.35174,0.00010,13551.47293,1.30387,0.97196,1.65316,1.56814,0.00000,0.00000,0.00000,0.00000
27.00000,33.23855,0.00010,13632.64753,1.30665,0.96905,2.63197,1.49195,0.00000,0.00000,0.00000,0.00000
28.00000,32.89011,0.00010,13647.56333,1.29497,0.96511,1.55628,1.55375,0.00000,0.00000,0.00000,0.00000
29.00000,32.66352,0.00010,13558.19402,1.30031,0.96182,1.91925,1.56737,0.00000,0.00000,0.00000,0.00000
30.00000,32.48026,0.00010,13605.90431,1.26995,0.95798,1.68053,1.51811,0.00000,0.00000,0.00000,0.00000
31.00000,32.30981,0.00010,13619.05942,1.28516,0.95459,1.56301,1.53655,0.00000,0.00000,0.00000,0.00000
32.00000,32.01937,0.00010,13612.83589,1.27913,0.95244,1.57720,1.51817,0.00000,0.00000,0.00000,0.00000
33.00000,31.94985,0.00010,14746.29310,1.27170,0.94928,1.53760,1.50409,0.00000,0.00000,1.48905,1.44739
34.00000,31.68782,0.00010,13600.11143,1.26301,0.94639,1.52683,1.51133,0.00000,0.00000,0.00000,0.00000
35.00000,31.56284,0.00010,13360.43047,1.28148,0.94425,2.66353,1.48096,0.00000,0.00000,0.00000,0.00000
36.00000,31.42121,0.00010,13274.67412,1.26701,0.94221,2.09101,1.47985,0.00000,0.00000,0.00000,0.00000
37.00000,31.13165,0.00010,13351.48692,1.25553,0.93905,2.01432,1.51430,0.00000,0.00000,0.00000,0.00000
38.00000,31.04833,0.00010,13374.59277,1.27337,0.93652,1.68765,1.52839,0.00000,0.00000,0.00000,0.00000
39.00000,31.08113,0.00010,13630.35063,1.27305,0.93524,1.66681,1.54757,0.00000,0.00000,0.00000,0.00000
40.00000,30.69276,0.00010,13630.72593,1.24380,0.93291,1.74846,1.54070,0.00000,0.00000,0.00000,0.00000
41.00000,30.68561,0.00010,13630.80302,1.23513,0.93071,1.66793,1.46678,0.00000,0.00000,0.00000,0.00000
42.00000,30.48883,0.00010,13544.41014,1.24495,0.92774,1.66787,1.52271,0.00000,0.00000,0.00000,0.00000
43.00000,30.46056,0.00010,13628.63906,1.24397,0.92644,1.58493,1.51545,0.00000,0.00000,0.00000,0.00000
44.00000,30.24276,0.00010,13546.38352,1.23046,0.92369,2.91653,1.43743,0.00000,0.00000,0.00000,0.00000
45.00000,30.16067,0.00010,14765.12787,1.22869,0.92240,2.03700,1.43038,0.00000,0.00000,2.01630,1.38225
46.00000,29.94992,0.00010,13539.32570,1.22052,0.92028,1.56649,1.51571,0.00000,0.00000,0.00000,0.00000
47.00000,29.83700,0.00010,13619.33799,1.23825,0.91846,1.88374,1.48911,0.00000,0.00000,0.00000,0.00000
48.00000,29.72538,0.00010,13546.02911,1.21492,0.91717,1.75820,1.42948,0.00000,0.00000,0.00000,0.00000
49.00000,29.61389,0.00010,13540.20669,1.22839,0.91489,1.52243,1.47806,0.00000,0.00000,0.00000,0.00000
50.00000,29.59500,0.00010,13631.08297,1.21498,0.91368,1.76611,1.43755,0.00000,0.00000,0.00000,0.00000
51.00000,29.31470,0.00010,13628.94955,1.18844,0.91156,1.54306,1.48248,0.00000,0.00000,0.00000,0.00000
52.00000,29.26075,0.00010,13624.89796,1.20586,0.90980,1.42789,1.44394,0.00000,0.00000,0.00000,0.00000
53.00000,29.23384,0.00010,13534.57224,1.21087,0.90898,1.48432,1.46250,0.00000,0.00000,0.00000,0.00000
54.00000,29.14460,0.00010,13613.84436,1.20614,0.90696,1.63288,1.43633,0.00000,0.00000,0.00000,0.00000
55.00000,28.99937,0.00010,13540.29166,1.20820,0.90634,1.48857,1.50178,0.00000,0.00000,0.00000,0.00000
56.00000,28.96356,0.00010,13618.40221,1.17774,0.90544,1.49842,1.47618,0.00000,0.00000,0.00000,0.00000
57.00000,28.87242,0.00010,13543.11614,1.19992,0.90316,1.74049,1.47487,0.00000,0.00000,0.00000,0.00000
58.00000,28.78188,0.00010,13536.68738,1.19800,0.90210,1.83480,1.42637,0.00000,0.00000,0.00000,0.00000
59.00000,28.69317,0.00010,13636.94000,1.20463,0.90088,1.62469,1.47964,0.00000,0.00000,0.00000,0.00000
60.00000,28.67561,0.00010,13555.42219,1.20884,0.90025,2.04018,1.44729,0.00000,0.00000,0.00000,0.00000
61.00000,28.50552,0.00010,13553.28316,1.18567,0.89834,1.63510,1.46755,0.00000,0.00000,0.00000,0.00000
