epoch,loss(MSE),lr,time,tr_E(MAE),tr_F(MAE),val_E(MAE),val_F(MAE),irc_E(MAE),irc_F(MAE),test_E(MAE),test_F(MAE)
49.00000,29.83216,0.00010,16025.53230,1.20759,0.92286,1.80910,1.36011,0.00000,0.00000,0.00000,0.00000
50.00000,29.75661,0.00010,17361.37244,1.19660,0.92122,1.51406,1.33171,0.00000,0.00000,1.53275,1.42271
51.00000,29.62903,0.00010,16096.32217,1.20051,0.92010,2.51708,1.33615,0.00000,0.00000,0.00000,0.00000
52.00000,29.58575,0.00010,16098.92323,1.19012,0.91875,1.41953,1.33018,0.00000,0.00000,0.00000,0.00000
53.00000,29.36993,0.00010,16029.82972,1.19182,0.91732,1.59255,1.32713,0.00000,0.00000,0.00000,0.00000
54.00000,29.46336,0.00010,16035.85047,1.20196,0.91568,2.44771,1.35513,0.00000,0.00000,0.00000,0.00000
55.00000,29.32869,0.00010,16030.07181,1.19001,0.91365,1.63828,1.33797,0.00000,0.00000,0.00000,0.00000
56.00000,29.35100,0.00010,16010.64829,1.19590,0.91377,1.60286,1.34091,0.00000,0.00000,0.00000,0.00000
57.00000,29.10088,0.00010,16047.77188,1.18604,0.91197,1.84963,1.30601,0.00000,0.00000,0.00000,0.00000
58.00000,29.10453,0.00010,16138.32651,1.19015,0.91055,1.95923,1.29418,0.00000,0.00000,0.00000,0.00000
59.00000,28.98633,0.00010,16042.18044,1.17064,0.91028,1.63968,1.32482,0.00000,0.00000,0.00000,0.00000
60.00000,28.85092,0.00010,16042.56806,1.17463,0.90842,1.62736,1.33171,0.00000,0.00000,0.00000,0.00000
61.00000,28.87076,0.00010,17354.58533,1.17826,0.90710,1.43216,1.29762,0.00000,0.00000,1.48356,1.37650
62.00000,28.87408,0.00010,16129.78147,1.19246,0.90643,1.33789,1.30801,0.00000,0.00000,0.00000,0.00000
63.00000,28.76483,0.00010,16105.95603,1.17895,0.90507,1.34989,1.31759,0.00000,0.00000,0.00000,0.00000
64.00000,28.65106,0.00010,16132.95155,1.16413,0.90411,2.37246,1.29337,0.00000,0.00000,0.00000,0.00000
65.00000,28.56854,0.00010,16113.96147,1.17299,0.90231,1.47923,1.32644,0.00000,0.00000,0.00000,0.00000
66.00000,28.59518,0.00010,16124.64363,1.17806,0.90184,1.68987,1.27583,0.00000,0.00000,0.00000,0.00000
67.00000,28.52529,0.00010,15917.90941,1.17001,0.90056,1.33550,1.31050,0.00000,0.00000,0.00000,0.00000
68.00000,28.37458,0.00010,15952.43514,1.16737,0.89933,1.45929,1.31442,0.00000,0.00000,0.00000,0.00000
69.00000,28.27331,0.00010,16020.92136,1.16263,0.89864,1.44992,1.32918,0.00000,0.00000,0.00000,0.00000
70.00000,28.37421,0.00010,15977.20219,1.17232,0.89766,2.49788,1.32483,0.00000,0.00000,0.00000,0.00000
71.00000,28.26823,0.00010,15964.47331,1.17010,0.89743,1.53765,1.34951,0.00000,0.00000,0.00000,0.00000
72.00000,28.11039,0.00010,15960.12476,1.15618,0.89591,1.83938,1.30840,0.00000,0.00000,0.00000,0.00000
73.00000,28.05908,0.00010,15960.79220,1.14612,0.89541,1.37752,1.32830,0.00000,0.00000,0.00000,0.00000
74.00000,27.92689,0.00010,15968.01717,1.14153,0.89388,1.56971,1.31660,0.00000,0.00000,0.00000,0.00000
75.00000,27.90156,0.00010,16030.43032,1.15722,0.89314,1.42380,1.33884,0.00000,0.00000,0.00000,0.00000
76.00000,27.85515,0.00010,16042.11797,1.13978,0.89248,1.36107,1.31535,0.00000,0.00000,0.00000,0.00000
77.00000,27.88719,0.00010,16027.29048,1.15550,0.89121,2.06388,1.30378,0.00000,0.00000,0.00000,0.00000
78.00000,27.78198,0.00010,16027.11980,1.15396,0.89084,1.91805,1.29572,0.00000,0.00000,0.00000,0.00000
79.00000,27.68364,0.00010,16059.91065,1.13521,0.88955,1.57792,1.35839,0.00000,0.00000,0.00000,0.00000
80.00000,27.59498,0.00010,16008.11739,1.12949,0.88920,1.33129,1.29988,0.00000,0.00000,0.00000,0.00000
81.00000,27.60861,0.00010,16048.95633,1.14768,0.88730,1.82147,1.27602,0.00000,0.00000,0.00000,0.00000
82.00000,27.54313,0.00010,16032.88179,1.14632,0.88695,1.63026,1.34794,0.00000,0.00000,0.00000,0.00000
83.00000,27.57685,0.00010,16019.10236,1.15841,0.88694,1.35491,1.30819,0.00000,0.00000,0.00000,0.00000
84.00000,27.44253,0.00010,17370.64313,1.12600,0.88614,1.85011,1.26734,0.00000,0.00000,1.79473,1.34685
85.00000,27.47773,0.00010,16113.16215,1.13980,0.88502,1.40090,1.30328,0.00000,0.00000,0.00000,0.00000
86.00000,27.37758,0.00010,16105.31800,1.14093,0.88427,1.58835,1.31851,0.00000,0.00000,0.00000,0.00000
87.00000,27.39011,0.00010,16120.24035,1.13374,0.88363,1.49836,1.30510,0.00000,0.00000,0.00000,0.00000
88.00000,27.31973,0.00010,16132.21676,1.13191,0.88308,1.28175,1.27392,0.00000,0.00000,0.00000,0.00000
89.00000,27.31837,0.00010,16040.44162,1.14281,0.88260,1.68658,1.30962,0.00000,0.00000,0.00000,0.00000
90.00000,27.11197,0.00010,16038.62944,1.12009,0.88117,1.74636,1.24896,0.00000,0.00000,0.00000,0.00000
91.00000,27.12013,0.00010,16121.44719,1.13058,0.88065,1.43240,1.32161,0.00000,0.00000,0.00000,0.00000
92.00000,26.93359,0.00010,16097.47569,1.11864,0.87861,1.32903,1.30256,0.00000,0.00000,0.00000,0.00000
93.00000,26.97371,0.00010,16138.58918,1.11477,0.87864,1.46266,1.27357,0.00000,0.00000,0.00000,0.00000
94.00000,26.96351,0.00010,17454.60922,1.11471,0.87815,1.39390,1.26134,0.00000,0.00000,1.42658,1.33437
95.00000,26.88166,0.00010,16046.57545,1.11345,0.87699,1.32291,1.31216,0.00000,0.00000,0.00000,0.00000
96.00000,26.83410,0.00010,16021.43076,1.10782,0.87606,1.77154,1.25512,0.00000,0.00000,0.00000,0.00000
97.00000,26.87745,0.00010,16045.63591,1.12623,0.87616,1.30785,1.28789,0.00000,0.00000,0.00000,0.00000
98.00000,26.90659,0.00010,16038.57510,1.12345,0.87616,1.39949,1.31100,0.00000,0.00000,0.00000,0.00000
99.00000,26.74736,0.00010,16042.60010,1.11226,0.87472,1.77366,1.29746,0.00000,0.00000,0.00000,0.00000
100.00000,26.79453,0.00010,16058.76463,1.11199,0.87489,1.45320,1.27541,0.00000,0.00000,0.00000,0.00000
