epoch,loss(MSE),lr,time,tr_E(MAE),tr_F(MAE),val_E(MAE),val_F(MAE),irc_E(MAE),irc_F(MAE),test_E(MAE),test_F(MAE)
1.00000,211.66192,0.00010,18318.92511,2.75261,2.33350,2.48263,2.11994,0.00000,0.00000,0.00000,0.00000
2.00000,117.60384,0.00010,18224.49894,2.05598,1.82161,2.40062,1.90503,0.00000,0.00000,0.00000,0.00000
3.00000,97.38733,0.00010,18350.50160,1.91960,1.66304,2.83922,1.81764,0.00000,0.00000,0.00000,0.00000
4.00000,87.00223,0.00010,18248.88394,1.85741,1.57127,3.40611,1.76665,0.00000,0.00000,0.00000,0.00000
5.00000,80.21728,0.00010,18348.19549,1.80811,1.50893,2.58668,1.67497,0.00000,0.00000,0.00000,0.00000
6.00000,75.59510,0.00010,18277.55335,1.78626,1.46324,1.83253,1.66240,0.00000,0.00000,0.00000,0.00000
7.00000,71.89387,0.00010,18326.86903,1.75167,1.42665,1.86642,1.60520,0.00000,0.00000,0.00000,0.00000
8.00000,69.20250,0.00010,18268.32672,1.74233,1.39776,1.92286,1.59302,0.00000,0.00000,0.00000,0.00000
9.00000,66.86573,0.00010,18327.31723,1.72602,1.37371,1.95876,1.55841,0.00000,0.00000,0.00000,0.00000
10.00000,65.09675,0.00010,18272.10645,1.71287,1.35384,1.86173,1.57432,0.00000,0.00000,0.00000,0.00000
11.00000,63.48766,0.00010,19392.08927,1.69724,1.33684,1.85454,1.55696,0.00000,0.00000,1.89735,1.51608
12.00000,62.19808,0.00010,18354.03870,1.68315,1.32232,1.72146,1.54735,0.00000,0.00000,0.00000,0.00000
13.00000,61.10099,0.00010,18254.89175,1.69163,1.30934,2.00460,1.56701,0.00000,0.00000,0.00000,0.00000
14.00000,60.11148,0.00010,18295.77677,1.68367,1.29814,2.01950,1.52187,0.00000,0.00000,0.00000,0.00000
15.00000,59.22146,0.00010,18266.32596,1.66679,1.28766,1.78890,1.52522,0.00000,0.00000,0.00000,0.00000
16.00000,58.58691,0.00010,18345.66153,1.68237,1.27872,1.69936,1.51865,0.00000,0.00000,0.00000,0.00000
17.00000,57.70572,0.00010,18288.59579,1.65757,1.26988,1.77669,1.49475,0.00000,0.00000,0.00000,0.00000
18.00000,56.99670,0.00010,18254.71132,1.64664,1.26179,2.25946,1.50440,0.00000,0.00000,0.00000,0.00000
19.00000,56.44085,0.00010,18021.97105,1.65059,1.25488,2.16095,1.54537,0.00000,0.00000,0.00000,0.00000
20.00000,55.82506,0.00010,18039.57432,1.63261,1.24841,1.57379,1.48308,0.00000,0.00000,0.00000,0.00000
21.00000,55.33964,0.00010,19308.88975,1.63198,1.24157,1.56673,1.47330,0.00000,0.00000,1.61339,1.42035
22.00000,54.74852,0.00010,18263.63800,1.60306,1.23631,1.47399,1.47424,0.00000,0.00000,0.00000,0.00000
23.00000,54.39809,0.00010,18325.38566,1.62067,1.23095,2.44785,1.53267,0.00000,0.00000,0.00000,0.00000
24.00000,54.00789,0.00010,18344.76847,1.61444,1.22578,1.59582,1.45624,0.00000,0.00000,0.00000,0.00000
25.00000,53.53649,0.00010,18247.11763,1.60942,1.22043,1.74556,1.49027,0.00000,0.00000,0.00000,0.00000
26.00000,53.22105,0.00010,18279.21513,1.60696,1.21721,1.81559,1.48413,0.00000,0.00000,0.00000,0.00000
27.00000,52.86714,0.00010,18283.81193,1.60546,1.21194,1.50927,1.39597,0.00000,0.00000,0.00000,0.00000
28.00000,52.50159,0.00010,18347.19237,1.57800,1.20796,1.73942,1.43157,0.00000,0.00000,0.00000,0.00000
29.00000,52.03053,0.00010,18344.69838,1.58634,1.20280,1.64083,1.48349,0.00000,0.00000,0.00000,0.00000
30.00000,51.76851,0.00010,18338.35852,1.57320,1.20006,1.57281,1.46989,0.00000,0.00000,0.00000,0.00000
31.00000,51.37847,0.00010,18370.66423,1.56046,1.19623,2.09105,1.40716,0.00000,0.00000,0.00000,0.00000
32.00000,51.08547,0.00010,18344.50106,1.56154,1.19247,1.52979,1.43348,0.00000,0.00000,0.00000,0.00000
33.00000,50.94445,0.00010,18346.79178,1.55743,1.18977,1.64180,1.42279,0.00000,0.00000,0.00000,0.00000
34.00000,50.67278,0.00010,18336.66230,1.56065,1.18702,2.24234,1.40086,0.00000,0.00000,0.00000,0.00000
35.00000,50.47383,0.00010,18322.80233,1.56011,1.18425,1.71771,1.42032,0.00000,0.00000,0.00000,0.00000
36.00000,50.21531,0.00010,18306.72704,1.53920,1.18127,1.92528,1.39747,0.00000,0.00000,0.00000,0.00000
37.00000,49.95645,0.00010,18365.68227,1.54846,1.17854,1.98983,1.43752,0.00000,0.00000,0.00000,0.00000
38.00000,49.74801,0.00010,18361.54243,1.53955,1.17572,2.09207,1.42289,0.00000,0.00000,0.00000,0.00000
39.00000,49.62993,0.00010,18353.62915,1.54965,1.17301,3.47936,1.35585,0.00000,0.00000,0.00000,0.00000
40.00000,49.37270,0.00010,18334.42865,1.53364,1.17153,1.70195,1.44574,0.00000,0.00000,0.00000,0.00000
41.00000,49.34651,0.00010,18332.97351,1.55396,1.16902,3.41438,1.35336,0.00000,0.00000,0.00000,0.00000
42.00000,49.03382,0.00010,18334.01949,1.52763,1.16719,2.21317,1.40344,0.00000,0.00000,0.00000,0.00000
43.00000,48.88592,0.00010,18368.20624,1.53610,1.16518,1.91877,1.42304,0.00000,0.00000,0.00000,0.00000
44.00000,48.52818,0.00010,19490.43646,1.51229,1.16159,1.84031,1.37101,0.00000,0.00000,1.90328,1.32865
45.00000,48.44750,0.00010,18271.45000,1.50964,1.15990,1.71867,1.43470,0.00000,0.00000,0.00000,0.00000
46.00000,48.29548,0.00010,18259.00682,1.50949,1.15847,1.46388,1.38654,0.00000,0.00000,0.00000,0.00000
47.00000,48.17224,0.00010,18347.93977,1.51011,1.15617,1.68747,1.41570,0.00000,0.00000,0.00000,0.00000
48.00000,48.08877,0.00010,18333.77991,1.51310,1.15481,1.96112,1.36368,0.00000,0.00000,0.00000,0.00000
49.00000,47.93824,0.00010,18361.25117,1.49653,1.15335,2.12667,1.35854,0.00000,0.00000,0.00000,0.00000
50.00000,47.68155,0.00010,18362.96015,1.48713,1.15152,1.51243,1.36359,0.00000,0.00000,0.00000,0.00000
51.00000,47.62841,0.00010,18268.65602,1.49597,1.14981,2.18743,1.36914,0.00000,0.00000,0.00000,0.00000
52.00000,47.47964,0.00010,18253.02845,1.49439,1.14849,1.50954,1.35870,0.00000,0.00000,0.00000,0.00000
53.00000,47.40252,0.00010,18343.97546,1.50321,1.14709,1.86553,1.41073,0.00000,0.00000,0.00000,0.00000
54.00000,47.26151,0.00010,19519.22664,1.48449,1.14517,1.41072,1.36071,0.00000,0.00000,1.39355,1.31739
55.00000,47.04330,0.00010,18295.18778,1.48112,1.14418,1.66766,1.39138,0.00000,0.00000,0.00000,0.00000
56.00000,46.93027,0.00010,18290.88169,1.47267,1.14209,1.54061,1.41017,0.00000,0.00000,0.00000,0.00000
57.00000,46.82848,0.00010,18285.29837,1.47394,1.14105,1.67376,1.41979,0.00000,0.00000,0.00000,0.00000
58.00000,46.72936,0.00010,18266.91279,1.47086,1.13980,1.96405,1.38485,0.00000,0.00000,0.00000,0.00000
59.00000,46.58926,0.00010,18265.84520,1.46947,1.13845,2.04572,1.40701,0.00000,0.00000,0.00000,0.00000
60.00000,46.54318,0.00010,18308.90127,1.46143,1.13679,1.75165,1.37803,0.00000,0.00000,0.00000,0.00000
61.00000,46.36039,0.00010,18282.36583,1.44530,1.13568,1.88641,1.36922,0.00000,0.00000,0.00000,0.00000
62.00000,46.32927,0.00010,18274.10363,1.47068,1.13458,1.51039,1.36273,0.00000,0.00000,0.00000,0.00000
63.00000,46.16915,0.00010,18274.44162,1.45037,1.13372,1.84805,1.40437,0.00000,0.00000,0.00000,0.00000
64.00000,46.19255,0.00010,18273.15239,1.47801,1.13247,1.49685,1.38415,0.00000,0.00000,0.00000,0.00000
65.00000,45.96371,0.00010,18249.37887,1.45359,1.13058,2.00500,1.39803,0.00000,0.00000,0.00000,0.00000
66.00000,46.00014,0.00010,18299.72123,1.46220,1.13057,2.33822,1.34937,0.00000,0.00000,0.00000,0.00000
67.00000,45.79245,0.00010,19420.34230,1.44310,1.12885,1.42455,1.35788,0.00000,0.00000,1.36346,1.31046
68.00000,45.68496,0.00010,18344.49363,1.44021,1.12752,1.47688,1.35357,0.00000,0.00000,0.00000,0.00000
69.00000,45.70042,0.00010,18257.17349,1.44783,1.12662,1.82429,1.34818,0.00000,0.00000,0.00000,0.00000
70.00000,45.57813,0.00010,18276.06321,1.43907,1.12564,1.83701,1.39832,0.00000,0.00000,0.00000,0.00000
71.00000,45.53845,0.00010,18268.30757,1.45530,1.12480,1.55507,1.34025,0.00000,0.00000,0.00000,0.00000
72.00000,45.46159,0.00010,18370.11697,1.44217,1.12381,1.54316,1.36461,0.00000,0.00000,0.00000,0.00000
73.00000,45.39689,0.00010,18357.92979,1.43827,1.12273,2.36646,1.34642,0.00000,0.00000,0.00000,0.00000
74.00000,45.29684,0.00010,18353.53399,1.43545,1.12159,1.57966,1.40772,0.00000,0.00000,0.00000,0.00000
75.00000,45.18422,0.00010,18343.62155,1.43793,1.12090,2.12629,1.36694,0.00000,0.00000,0.00000,0.00000
76.00000,45.16862,0.00010,18325.58656,1.43425,1.12008,1.50714,1.35426,0.00000,0.00000,0.00000,0.00000
77.00000,45.00534,0.00010,18346.61935,1.42524,1.11922,1.83618,1.38725,0.00000,0.00000,0.00000,0.00000
78.00000,44.99670,0.00010,18362.74167,1.42897,1.11830,1.87378,1.35328,0.00000,0.00000,0.00000,0.00000
79.00000,44.95499,0.00010,18361.37819,1.43571,1.11709,1.46555,1.36907,0.00000,0.00000,0.00000,0.00000
80.00000,44.75986,0.00010,18370.95582,1.41143,1.11605,2.28841,1.34225,0.00000,0.00000,0.00000,0.00000
81.00000,44.76581,0.00010,18357.30651,1.42625,1.11533,1.46848,1.36184,0.00000,0.00000,0.00000,0.00000
82.00000,44.73146,0.00010,19524.34578,1.41949,1.11488,1.83730,1.31888,0.00000,0.00000,1.83999,1.27447
83.00000,44.51763,0.00010,18238.86413,1.40775,1.11383,1.71352,1.34772,0.00000,0.00000,0.00000,0.00000
84.00000,44.45274,0.00010,18291.36537,1.40447,1.11229,1.51721,1.39079,0.00000,0.00000,0.00000,0.00000
85.00000,44.44890,0.00010,18297.52459,1.42054,1.11142,2.06996,1.29296,0.00000,0.00000,0.00000,0.00000
86.00000,44.37422,0.00010,18354.85883,1.39667,1.11134,1.58231,1.35312,0.00000,0.00000,0.00000,0.00000
87.00000,44.19268,0.00010,18332.69374,1.39696,1.10962,1.48362,1.37013,0.00000,0.00000,0.00000,0.00000
88.00000,44.28706,0.00010,18344.23722,1.41158,1.10936,1.74653,1.31572,0.00000,0.00000,0.00000,0.00000
89.00000,44.11524,0.00010,18340.66531,1.39161,1.10863,2.00867,1.28926,0.00000,0.00000,0.00000,0.00000
90.00000,44.12651,0.00010,18272.20328,1.39980,1.10779,1.43853,1.32301,0.00000,0.00000,0.00000,0.00000
91.00000,43.99294,0.00010,18301.27287,1.39472,1.10684,1.67297,1.37235,0.00000,0.00000,0.00000,0.00000
92.00000,43.96295,0.00010,18296.58532,1.39240,1.10628,1.85777,1.35803,0.00000,0.00000,0.00000,0.00000
93.00000,43.96276,0.00010,18264.29190,1.38985,1.10604,1.39380,1.34427,0.00000,0.00000,0.00000,0.00000
94.00000,43.87368,0.00010,18263.58953,1.39461,1.10442,1.60962,1.36023,0.00000,0.00000,0.00000,0.00000
95.00000,43.79254,0.00010,18270.33384,1.38396,1.10420,1.69761,1.33546,0.00000,0.00000,0.00000,0.00000
96.00000,43.73516,0.00010,18275.14782,1.38615,1.10343,1.54516,1.32650,0.00000,0.00000,0.00000,0.00000
97.00000,43.70108,0.00010,18294.44281,1.38283,1.10299,1.48498,1.34176,0.00000,0.00000,0.00000,0.00000
98.00000,43.58858,0.00010,18298.21426,1.37423,1.10194,1.57030,1.36241,0.00000,0.00000,0.00000,0.00000
99.00000,43.51913,0.00010,18299.07809,1.37614,1.10122,4.10558,1.33883,0.00000,0.00000,0.00000,0.00000
100.00000,43.55030,0.00010,18288.42143,1.37272,1.10125,1.61353,1.35791,0.00000,0.00000,0.00000,0.00000
